x,y,color
-0.518742356791874,0.5544385523451252,red
-0.08797367118401277,-1.1352129294075217,red
-0.27007961099990185,1.6197898775349362,red
-0.21413117369664017,-0.8177824629249568,red
-0.054022924081607145,0.33014160985786933,red
0.9553246146573993,1.1439598777924413,red
0.10052239837506317,1.164575245657383,red
-0.7642599477991477,-2.3445134046903036,red
-0.47168342552953557,-0.5158554895073899,red
-2.3160361515025607,0.5624717569695327,red
-0.7837751394223808,-0.22605398622816514,red
-1.587102987654042,0.5475242018683159,red
1.8912270173554806,-0.878077110224044,red
-0.1125589110447869,1.948713064975991,red
0.933816332207727,1.913059421697048,red
-0.005234057931939571,-0.1522600489216351,red
-0.5096316571791182,1.4345737034261172,red
-1.2858385323329884,0.30731421525501823,red
-0.04631853327738303,2.2518418001268783,red
-0.6080337286097077,-1.5092881698510359,red
0.2326317695085757,-0.03964869605109323,red
-0.8391250675053454,0.132291088244156,red
-0.27552474670593896,-0.6787586412680318,red
0.5008359317758253,-0.33166231200678864,red
-1.8349802507725264,-2.6517412483726814,red
-0.5805821720844149,1.4541868708711896,red
0.8381293799646926,1.215053580446136,red
0.9825054427327946,0.3157640240184306,red
-1.5070626277163208,0.20556978716627708,red
1.5972280903438099,-3.3960635345743637,red
-0.781352284302082,1.1024646407519072,red
0.5287450194452926,0.789394403514854,red
0.45709950585608133,0.5388331156581225,red
0.014643122411101167,-0.9164891357030934,red
